fecha_documento,monto,moneda,glosa,centro_costo,referencia,cuenta_contable
2026-05-17,548936.0,CLP,Ajuste contable - Gastos de Venta,CC-001,DOC-001889,5103
2026-07-29,1287304.0,USD,Nomina - Gastos Administrativos,CC-006,DOC-001006,5102
2026-07-23,112424.0,CLP,Transferencia interna - Bancos,CC-008,DOC-001627,1102
2026-05-27,653550.0,CLP,Anticipo - Proveedores,CC-007,DOC-001632,2101
2026-06-26,1998233.0,CLP,Regularizacion - Gastos Administrativos,CC-004,DOC-001074,5102
2026-07-19,2076994.0,CLP,Cobro cliente - Ventas,CC-007,DOC-000578,4101
2026-06-28,2642098.0,CLP,Ajuste contable - Inventario,CC-006,DOC-002727,1301
2026-07-31,-2214535.0,CLP,Compra de mercaderia - Gastos de Venta,CC-006,DOC-002345,5103
2026-06-02,2820051.0,CLP,Nota de credito - Proveedores,CC-005,DOC-002263,2101
2026-01-26,-1343988.0,CLP,Devolucion - Prestamos Bancarios,CC-002,DOC-002302,2201
2026-06-14,2542164.0,CLP,Nota de credito - Gastos Administrativos,CC-004,DOC-000327,5102
2025-12-31,-2166174.0,CLP,Cobro cliente - Prestamos Bancarios,CC-007,DOC-001790,2201
2026-07-04,1693601.0,CLP,Anticipo - Caja,CC-004,DOC-000442,1101
2026-06-22,2064964.0,USD,Transferencia interna - Caja,CC-004,DOC-001858,1101
2026-07-09,2783778.0,CLP,Regularizacion - Caja,CC-005,DOC-002170,1101
2026-06-11,1972269.0,CLP,Pago de servicios - Costo de Ventas,CC-005,DOC-002832,5101
2026-05-24,777868.0,CLP,Ajuste contable - Clientes,CC-006,DOC-000832,1201
2026-07-23,-2418814.0,CLP,Nota de credito - Prestamos Bancarios,CC-008,DOC-002374,2201
2026-06-24,-232918.0,CLP,Pago a proveedor - Prestamos Bancarios,CC-005,DOC-002103,2201
2026-05-30,2677709.0,CLP,Compra de mercaderia - Inventario,CC-006,DOC-001414,1301
2026-07-11,1112074.0,CLP,Ajuste contable - Inventario,CC-007,DOC-001201,1301
2026-05-17,2794458.0,CLP,Anticipo - Inventario,CC-003,DOC-002314,1301
2026-07-26,-325695.0,CLP,Ajuste contable - Capital,CC-002,DOC-001499,3101
2026-06-07,-2225647.0,CLP,Nota de debito - Gastos de Venta,CC-001,DOC-002877,5103
2026-07-28,1738161.0,USD,Anticipo - Clientes,CC-007,DOC-000086,1201
2026-08-03,1879736.0,CLP,Pago de servicios - Costo de Ventas,CC-004,DOC-001403,5101
2026-05-28,333657.0,CLP,Regularizacion - Caja,CC-001,DOC-002926,1101
2026-07-19,-1660497.0,CLP,Nomina - Capital,CC-007,DOC-001481,3101
2026-07-18,-2557128.0,CLP,Provision mensual - Gastos de Venta,CC-004,DOC-000777,5103
2026-08-06,-283913.0,CLP,Nomina - Gastos de Venta,CC-002,DOC-000799,5103
2026-07-04,-2274192.0,CLP,Nota de credito - Gastos de Venta,CC-002,DOC-001666,5103
2026-07-13,602721.0,USD,Pago de servicios - Caja,CC-005,DOC-000054,1101
2026-07-23,2091450.0,CLP,Compra de mercaderia - Clientes,CC-003,DOC-002362,1201
2026-06-07,2845708.0,CLP,Provision mensual - Inventario,CC-003,DOC-001287,1301
2026-05-27,1781180.0,CLP,Transferencia interna - Clientes,CC-007,DOC-001667,1201
2026-07-07,2375433.0,CLP,Nomina - Gastos Administrativos,CC-003,DOC-002586,5102
2026-06-21,87857.0,CLP,Pago de servicios - Caja,CC-007,DOC-002154,1101
2025-08-07,1816591.0,CLP,Nota de credito - Caja,CC-007,DOC-001701,1101
2026-05-06,2033763.0,CLP,Pago de servicios - Clientes,CC-003,DOC-001245,1201
2026-07-02,1787157.0,CLP,Compra de mercaderia - Caja,CC-008,DOC-000113,1101
2026-08-03,1938888.0,CLP,Nota de debito - Bancos,CC-006,DOC-002806,1102
2026-07-27,1157419.0,CLP,Nota de credito - Bancos,CC-005,DOC-000987,1102
2025-10-01,-609748.0,CLP,Ajuste contable - Prestamos Bancarios,CC-005,DOC-000501,2201
2026-07-04,1378066.0,USD,Nota de debito - Caja,CC-001,DOC-002891,1101
2025-09-13,-1766028.0,CLP,Nomina - Proveedores,CC-006,DOC-001009,2101
2026-07-05,526569.0,CLP,Nota de credito - Caja,CC-003,DOC-001198,1101
2026-06-07,-2373701.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-003,DOC-001394,2201
2026-05-15,-941399.0,CLP,Pago a proveedor - Prestamos Bancarios,CC-005,DOC-000589,2201
2026-06-21,1972511.0,CLP,Nomina - Inventario,CC-004,DOC-000768,1301
2026-07-04,1307122.0,CLP,Nota de credito - Gastos Administrativos,CC-005,DOC-000017,5102
2026-07-01,1729549.0,CLP,Provision mensual - Inventario,CC-003,DOC-001042,1301
2026-06-10,141813.0,CLP,Compra de mercaderia - Costo de Ventas,CC-001,DOC-001447,5101
2026-06-29,-2058409.0,CLP,Pago a proveedor - Prestamos Bancarios,CC-002,DOC-002463,2201
2026-05-16,-1631857.0,CLP,Pago de servicios - Proveedores,CC-003,DOC-000285,2101
2025-10-04,767122.0,CLP,Transferencia interna - Proveedores,CC-006,DOC-002638,2101
2026-07-31,1536358.0,CLP,Regularizacion - Proveedores,CC-006,DOC-000428,2101
2026-05-17,1977264.0,CLP,Devolucion - Gastos de Venta,CC-007,DOC-001328,5103
2026-06-22,2241644.0,CLP,Pago de servicios - Gastos Administrativos,CC-005,DOC-001948,5102
2026-05-29,-810882.0,USD,Devolucion - Impuestos por Pagar,CC-004,DOC-000669,2102
2025-09-17,-753170.0,USD,Transferencia interna - Prestamos Bancarios,CC-002,DOC-000031,2201
2026-07-25,2188668.0,CLP,Regularizacion - Costo de Ventas,CC-005,DOC-001341,5101
2026-06-15,1679279.0,CLP,Transferencia interna - Caja,CC-004,DOC-000722,1101
2026-08-03,-1826413.0,CLP,Regularizacion - Impuestos por Pagar,CC-004,DOC-000951,2102
2026-05-12,1669493.0,CLP,Nota de credito - Caja,CC-002,DOC-001914,1101
2026-06-11,659162.0,CLP,Ajuste contable - Gastos Administrativos,CC-004,DOC-002293,5102
2026-07-20,-2164943.0,CLP,Nota de credito - Gastos de Venta,CC-004,DOC-000214,5103
2026-06-11,2817551.0,CLP,Pago a proveedor - Bancos,CC-008,DOC-000989,1102
2026-06-23,2483263.0,CLP,Ajuste contable - Gastos Administrativos,CC-001,DOC-001164,5102
2026-06-28,560167.0,CLP,Nota de debito - Ventas,CC-006,DOC-002792,4101
2026-07-05,2058402.0,CLP,Nota de credito - Costo de Ventas,CC-004,DOC-002005,5101
2026-06-18,1674074.0,CLP,Provision mensual - Ventas,CC-006,DOC-000326,4101
2026-06-26,1836018.0,CLP,Nota de credito - Costo de Ventas,CC-003,DOC-000560,5101
2026-06-10,188742.0,CLP,Pago a proveedor - Inventario,CC-005,DOC-001383,1301
2026-05-30,-311455.0,CLP,Nota de debito - Proveedores,CC-007,DOC-001724,2101
2026-05-25,2179105.0,CLP,Anticipo - Gastos Administrativos,CC-006,DOC-001086,5102
2026-08-01,-294233.0,CLP,Devolucion - Prestamos Bancarios,CC-003,DOC-002683,2201
2026-05-17,2802042.0,USD,Devolucion - Caja,CC-008,DOC-000341,1101
2026-06-04,2395626.0,CLP,Regularizacion - Ventas,CC-008,DOC-001653,4101
2026-07-13,1911671.0,CLP,Devolucion - Costo de Ventas,CC-003,DOC-000147,5101
2026-08-04,-693065.0,USD,Cobro cliente - Gastos de Venta,CC-008,DOC-002339,5103
2026-07-26,-2944886.0,USD,Anticipo - Prestamos Bancarios,CC-007,DOC-002412,2201
2026-03-19,505304.0,CLP,Pago de servicios - Ventas,CC-003,DOC-001107,4101
2026-05-31,-1156862.0,USD,Nomina - Capital,CC-003,DOC-000848,3101
2026-03-03,1075369.0,CLP,Pago de servicios - Clientes,CC-007,DOC-000966,1201
2025-10-19,272119.0,CLP,Ajuste contable - Clientes,CC-007,DOC-001072,1201
2025-08-07,531842.0,CLP,Pago de servicios - Clientes,CC-005,DOC-002464,1201
2026-06-09,-2317163.0,CLP,Cobro cliente - Impuestos por Pagar,CC-006,DOC-001905,2102
2026-05-31,987379.0,CLP,Devolucion - Caja,CC-002,DOC-000155,1101
2026-06-13,-2046376.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-008,DOC-000665,2102
2026-05-31,2745452.0,CLP,Compra de mercaderia - Bancos,CC-004,DOC-000661,1102
2026-07-02,-2148591.0,CLP,Cobro cliente - Capital,CC-008,DOC-001002,3101
2026-07-25,725246.0,CLP,Regularizacion - Ventas,CC-002,DOC-002341,4101
2026-06-12,2280438.0,USD,Nota de credito - Gastos Administrativos,CC-002,DOC-002516,5102
2026-07-30,1298470.0,CLP,Pago de servicios - Bancos,CC-003,DOC-000176,1102
2026-07-01,1446316.0,CLP,Cobro cliente - Proveedores,CC-005,DOC-002654,2101
2026-07-15,-1144348.0,CLP,Provision mensual - Gastos de Venta,CC-007,DOC-001879,5103
2026-06-27,1204031.0,CLP,Anticipo - Proveedores,CC-001,DOC-001524,2101
2026-07-12,-1272564.0,CLP,Pago de servicios - Impuestos por Pagar,CC-001,DOC-002817,2102
2026-05-26,-1291473.0,USD,Nota de debito - Gastos de Venta,CC-004,DOC-001203,5103
2026-06-14,-367408.0,CLP,Pago de servicios - Capital,CC-001,DOC-000024,3101
2025-12-08,-683994.0,CLP,Nota de debito - Prestamos Bancarios,CC-002,DOC-002810,2201
2026-07-02,-562994.0,CLP,Provision mensual - Gastos de Venta,CC-002,DOC-002809,5103
2026-07-23,-1342822.0,CLP,Ajuste contable - Capital,CC-008,DOC-002077,3101
2026-05-20,1742711.0,USD,Provision mensual - Costo de Ventas,CC-003,DOC-002299,5101
2026-07-30,-2570040.0,CLP,Devolucion - Gastos de Venta,CC-003,DOC-000875,5103
2026-06-03,-848834.0,CLP,Regularizacion - Prestamos Bancarios,CC-003,DOC-002899,2201
2026-05-20,-69339.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-004,DOC-000938,2102
2026-06-15,164454.0,CLP,Provision mensual - Inventario,CC-001,DOC-002697,1301
2026-06-11,-332611.0,CLP,Anticipo - Capital,CC-005,DOC-001552,3101
2026-07-31,-1962938.0,CLP,Cobro cliente - Proveedores,CC-007,DOC-000346,2101
2026-07-18,2870290.0,USD,Pago de servicios - Costo de Ventas,CC-003,DOC-002507,5101
2026-06-25,-2917097.0,CLP,Nota de debito - Gastos de Venta,CC-002,DOC-002083,5103
2026-06-06,-2561612.0,CLP,Nomina - Impuestos por Pagar,CC-006,DOC-002037,2102
2026-07-09,-2949344.0,CLP,Cobro cliente - Prestamos Bancarios,CC-008,DOC-001926,2201
2026-06-09,1585506.0,CLP,Anticipo - Proveedores,CC-007,DOC-000385,2101
2026-07-20,-2917348.0,CLP,Anticipo - Capital,CC-006,DOC-001829,3101
2026-05-14,-1471578.0,CLP,Regularizacion - Capital,CC-002,DOC-002161,3101
2025-07-25,2729376.0,CLP,Nomina - Clientes,CC-003,DOC-002508,1201
2026-07-07,2452783.0,CLP,Cobro cliente - Bancos,CC-008,DOC-002196,1102
2026-07-01,1950434.0,CLP,Nota de credito - Ventas,CC-003,DOC-000243,4101
2026-05-15,1675265.0,CLP,Nota de credito - Inventario,CC-004,DOC-002086,1301
2026-05-16,-888164.0,CLP,Nota de credito - Capital,CC-003,DOC-001826,3101
2026-07-06,340514.0,CLP,Ajuste contable - Bancos,CC-004,DOC-000936,1102
2026-06-09,-1805171.0,CLP,Pago a proveedor - Capital,CC-005,DOC-001689,3101
2026-08-01,2911672.0,USD,Compra de mercaderia - Gastos Administrativos,CC-005,DOC-002580,5102
2026-06-23,-1348369.0,USD,Nomina - Impuestos por Pagar,CC-007,DOC-000312,2102
2026-07-05,1205813.0,CLP,Devolucion - Caja,CC-003,DOC-001459,1101
2026-07-22,-2609842.0,CLP,Nomina - Gastos de Venta,CC-005,DOC-002925,5103
2025-07-27,1441776.0,CLP,Cobro cliente - Proveedores,CC-007,DOC-002107,2101
2026-06-03,-558745.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-007,DOC-001332,
2026-05-22,553826.0,CLP,Regularizacion - Ventas,CC-006,DOC-000968,4101
2026-06-22,721136.0,CLP,Ajuste contable - Gastos de Venta,CC-008,DOC-001454,5103
2026-06-26,2010638.0,CLP,Pago a proveedor - Proveedores,CC-002,DOC-000660,2101
2026-07-09,-1078974.0,CLP,Provision mensual - Gastos de Venta,CC-005,DOC-001934,5103
2026-06-13,266490.0,CLP,Ajuste contable - Inventario,CC-005,DOC-000935,1301
2026-05-12,632897.0,CLP,Cobro cliente - Gastos de Venta,CC-007,DOC-000370,5103
2025-09-02,965298.0,CLP,Compra de mercaderia - Clientes,CC-001,DOC-000566,1201
2026-05-17,-1665613.0,CLP,Pago de servicios - Capital,CC-003,DOC-001973,3101
2026-07-24,-2925082.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-004,DOC-001854,2102
2026-07-16,482279.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-005,DOC-001024,5102
2026-07-06,1599166.0,CLP,Devolucion - Inventario,CC-002,DOC-000824,1301
2026-08-09,1588872.0,CLP,Compra de mercaderia - Bancos,CC-003,DOC-000982,1102
2026-06-05,1847451.0,CLP,Regularizacion - Costo de Ventas,CC-004,DOC-002672,5101
2026-05-26,2620040.0,CLP,Transferencia interna - Inventario,CC-006,DOC-000304,1301
2026-07-28,237050.0,CLP,Regularizacion - Costo de Ventas,CC-002,DOC-001645,5101
2026-06-07,1124529.0,USD,Regularizacion - Costo de Ventas,CC-003,DOC-002582,5101
2026-07-22,2111188.0,CLP,Pago a proveedor - Inventario,CC-002,DOC-002245,1301
2026-05-22,439426.0,CLP,Nota de credito - Ventas,CC-003,DOC-002118,4101
2026-07-15,1734306.0,USD,Nota de debito - Ventas,CC-006,DOC-000813,4101
2026-06-24,-1722141.0,USD,Compra de mercaderia - Gastos de Venta,CC-003,DOC-001792,5103
2026-08-08,,CLP,Ajuste contable - Inventario,CC-002,DOC-001430,1301
2026-08-09,2776678.0,USD,Provision mensual - Caja,CC-004,DOC-000778,1101
2026-07-17,2243488.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-001,DOC-001749,5102
2026-07-05,2090647.0,CLP,Nomina - Ventas,CC-002,DOC-001320,4101
2026-06-14,2074868.0,CLP,Pago a proveedor - Bancos,CC-006,DOC-002399,1102
2026-06-16,2912703.0,CLP,Anticipo - Caja,CC-004,DOC-002871,1101
2026-05-15,1943471.0,CLP,Transferencia interna - Inventario,CC-003,DOC-001052,1301
2026-08-01,-312332.0,USD,Regularizacion - Prestamos Bancarios,CC-008,DOC-002321,2201
2026-05-29,1209072.0,CLP,Nota de credito - Caja,CC-002,DOC-001013,1101
2026-05-30,1130588.0,USD,Nomina - Ventas,CC-001,DOC-001928,4101
2026-07-15,1606112.0,CLP,Pago de servicios - Gastos Administrativos,CC-006,DOC-001401,5102
2026-05-20,2082680.0,CLP,Nota de debito - Proveedores,CC-004,DOC-001822,2101
2026-07-11,-2157328.0,CLP,Devolucion - Gastos de Venta,CC-005,DOC-002247,5103
2026-05-15,305606.0,CLP,Regularizacion - Ventas,CC-007,DOC-002493,
2026-06-13,-1745196.0,CLP,Devolucion - Impuestos por Pagar,CC-007,DOC-002591,2102
2026-06-11,-734974.0,CLP,Nomina - Prestamos Bancarios,CC-004,DOC-000126,2201
2026-07-20,1194559.0,CLP,Devolucion - Ventas,CC-005,DOC-002091,4101
2026-06-11,107855.0,CLP,Nota de debito - Inventario,CC-008,DOC-002134,1301
2026-06-01,122797.0,CLP,Provision mensual - Gastos Administrativos,CC-005,DOC-000887,5102
2026-07-30,-1074029.0,CLP,Nomina - Gastos de Venta,CC-008,DOC-002456,5103
2026-07-13,824572.0,CLP,Provision mensual - Clientes,CC-007,DOC-001347,1201
2026-07-10,707693.0,CLP,Cobro cliente - Caja,CC-002,DOC-001007,1101
2026-06-14,1474357.0,CLP,Nomina - Caja,CC-007,DOC-000355,1101
2026-06-02,1718770.0,CLP,Ajuste contable - Gastos Administrativos,CC-001,DOC-001003,5102
2026-08-08,1850700.0,CLP,Transferencia interna - Bancos,CC-002,DOC-001483,1102
2026-08-09,-533939.0,USD,Devolucion - Gastos de Venta,CC-006,DOC-000682,5103
2025-11-19,1624028.0,CLP,Pago a proveedor - Clientes,CC-008,DOC-000827,1201
2026-07-16,1160042.0,CLP,Nota de credito - Bancos,CC-001,DOC-002850,1102
2026-06-19,-504852.0,CLP,Pago a proveedor - Proveedores,CC-004,DOC-002204,2101
2026-07-06,20145.0,CLP,Regularizacion - Ventas,CC-003,DOC-002691,4101
2026-06-15,-2022209.0,CLP,Nomina - Gastos de Venta,CC-007,DOC-000984,5103
2026-06-04,990030.0,CLP,Transferencia interna - Costo de Ventas,CC-008,DOC-001233,5101
2026-06-17,1551258.0,CLP,Regularizacion - Bancos,CC-002,DOC-002553,1102
2026-05-07,-1401986.0,USD,Transferencia interna - Capital,CC-004,DOC-001639,3101
2026-07-18,514101.0,CLP,Nomina - Costo de Ventas,CC-004,DOC-000140,5101
2026-07-21,-2451589.0,CLP,Compra de mercaderia - Ventas,CC-001,DOC-000217,4101
2026-06-04,1182554.0,CLP,Pago de servicios - Proveedores,CC-005,DOC-002465,2101
2026-05-15,1145292.0,CLP,Compra de mercaderia - Costo de Ventas,CC-005,DOC-000362,5101
2026-08-04,2359576.0,CLP,Nota de debito - Costo de Ventas,CC-003,DOC-002664,5101
2025-10-16,-1379698.0,CLP,Nota de credito - Prestamos Bancarios,CC-004,DOC-000345,2201
2026-05-22,-452405.0,CLP,Nomina - Impuestos por Pagar,CC-003,DOC-002058,2102
2026-07-25,-1980954.0,CLP,Regularizacion - Ventas,CC-007,DOC-000022,4101
2026-01-03,2452666.0,CLP,Cobro cliente - Clientes,CC-004,DOC-000711,1201
2026-05-25,-2786316.0,CLP,Pago a proveedor - Gastos de Venta,CC-005,DOC-000747,5103
2026-07-13,2055420.0,CLP,Nota de debito - Gastos Administrativos,CC-001,DOC-000010,5102
2026-07-23,2300641.0,CLP,Pago de servicios - Gastos Administrativos,CC-006,DOC-002416,5102
2026-06-29,1524712.0,CLP,Regularizacion - Gastos Administrativos,CC-002,DOC-001834,5102
2026-08-09,1378635.0,CLP,Regularizacion - Costo de Ventas,CC-001,DOC-000793,5101
2026-07-25,1512498.0,CLP,Pago a proveedor - Caja,CC-007,DOC-002765,1101
2026-07-18,-1465212.0,CLP,Compra de mercaderia - Capital,CC-006,DOC-000094,3101
2026-05-18,1471473.0,CLP,Regularizacion - Costo de Ventas,CC-008,DOC-000129,5101
2026-05-18,-439937.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-007,DOC-001900,2102
2026-07-02,1687171.0,USD,Provision mensual - Clientes,CC-004,DOC-002409,1201
2026-05-22,-2234437.0,CLP,Pago a proveedor - Prestamos Bancarios,CC-004,DOC-001932,2201
2026-07-07,280622.0,CLP,Devolucion - Gastos Administrativos,CC-007,DOC-002669,5102
2026-08-08,425108.0,CLP,Nota de debito - Proveedores,CC-008,DOC-001865,2101
2026-05-17,-418730.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-006,DOC-001658,2201
2026-07-08,-2248139.0,CLP,Compra de mercaderia - Impuestos por Pagar,CC-001,DOC-000516,2102
2026-07-10,485452.0,USD,Anticipo - Proveedores,CC-008,DOC-001857,2101
2026-06-16,2871505.0,CLP,Nota de debito - Costo de Ventas,CC-006,DOC-001277,5101
2026-07-27,927706.0,CLP,Provision mensual - Clientes,CC-008,DOC-000950,1201
2026-07-25,-1563807.0,CLP,Provision mensual - Prestamos Bancarios,CC-002,DOC-001120,2201
2026-07-29,424339.0,CLP,Nota de credito - Inventario,CC-007,DOC-000419,1301
2026-05-31,-2260471.0,CLP,Nomina - Capital,CC-004,DOC-000922,3101
2026-07-10,-2728361.0,CLP,Pago de servicios - Impuestos por Pagar,CC-003,DOC-002728,2102
2026-07-21,2198394.0,CLP,Transferencia interna - Proveedores,CC-006,DOC-000477,2101
2026-07-25,-2616760.0,USD,Pago a proveedor - Impuestos por Pagar,CC-001,DOC-002035,2102
2026-05-03,-2863648.0,CLP,Nota de credito - Prestamos Bancarios,CC-005,DOC-002177,2201
2026-05-21,-2456481.0,CLP,Anticipo - Gastos de Venta,CC-003,DOC-001692,5103
2026-06-01,-1433939.0,USD,Transferencia interna - Impuestos por Pagar,CC-002,DOC-002212,2102
2025-12-10,-497777.0,CLP,Nomina - Prestamos Bancarios,CC-008,DOC-001471,2201
2026-07-23,-2648756.0,CLP,Regularizacion - Gastos de Venta,CC-007,DOC-001202,5103
2026-06-28,149622.0,CLP,Regularizacion - Inventario,CC-007,DOC-001669,1301
2026-08-05,-1152578.0,CLP,Ajuste contable - Prestamos Bancarios,CC-002,DOC-002774,2201
2026-06-15,95873.0,CLP,Nota de debito - Ventas,CC-002,DOC-001970,4101
2026-07-29,2467305.0,USD,Devolucion - Clientes,CC-003,DOC-000820,1201
2026-07-17,2306805.0,CLP,Pago a proveedor - Gastos Administrativos,CC-001,DOC-001997,5102
,1701888.0,CLP,Ajuste contable - Clientes,CC-006,DOC-002868,1201
2026-06-24,2726725.0,CLP,Pago a proveedor - Inventario,CC-007,DOC-001248,1301
2026-06-25,1659889.0,CLP,Nota de credito - Bancos,CC-006,DOC-002872,1102
2026-08-04,2478426.0,CLP,Pago de servicios - Proveedores,CC-002,DOC-002649,2101
2026-05-20,1837949.0,CLP,Cobro cliente - Caja,CC-008,DOC-001046,1101
2026-07-21,-1260621.0,CLP,Regularizacion - Impuestos por Pagar,CC-003,DOC-001888,
2026-05-17,2399982.0,CLP,Nota de debito - Inventario,CC-008,DOC-000615,1301
2026-06-21,900810.0,CLP,Ajuste contable - Clientes,CC-001,DOC-001318,1201
2026-06-05,2982079.0,CLP,Provision mensual - Inventario,CC-001,DOC-002884,1301
2026-07-22,2511950.0,CLP,Provision mensual - Ventas,CC-008,DOC-002460,4101
2026-06-21,2744185.0,CLP,Ajuste contable - Costo de Ventas,CC-008,DOC-001772,5101
2026-06-29,81060.0,CLP,Pago a proveedor - Gastos de Venta,CC-001,DOC-002489,5103
2026-06-19,135724.0,CLP,Nota de credito - Costo de Ventas,CC-007,DOC-000131,5101
2025-11-12,-899345.0,CLP,Nomina - Capital,CC-004,DOC-000077,3101
2026-06-14,40937.0,CLP,Cobro cliente - Bancos,CC-006,DOC-002052,1102
2026-06-14,890540.0,CLP,Pago de servicios - Bancos,CC-008,DOC-000724,1102
2026-07-23,-1806389.0,CLP,Devolucion - Capital,CC-001,DOC-001314,3101
2026-06-18,2340366.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-008,DOC-001851,5102
2026-07-24,1216539.0,USD,Compra de mercaderia - Ventas,CC-005,DOC-002296,4101
2026-07-03,2588465.0,CLP,Regularizacion - Ventas,CC-006,DOC-002486,4101
2026-08-05,405373.0,CLP,Pago de servicios - Bancos,CC-001,DOC-001372,1102
2026-07-09,887917.0,CLP,Pago de servicios - Inventario,CC-007,DOC-001855,1301
2026-06-17,-2035307.0,CLP,Nomina - Ventas,CC-002,DOC-001319,4101
2026-07-04,2671295.0,CLP,Nomina - Caja,CC-003,DOC-002874,1101
2026-07-16,-800775.0,CLP,Transferencia interna - Ventas,CC-002,DOC-002171,4101
2026-06-16,-322304.0,CLP,Provision mensual - Impuestos por Pagar,CC-004,DOC-000375,2102
2026-07-31,-2899046.0,USD,Ajuste contable - Capital,CC-007,DOC-001908,3101
2026-06-11,2286079.0,CLP,Provision mensual - Bancos,CC-006,DOC-000333,1102
2026-07-18,27279.0,CLP,Compra de mercaderia - Costo de Ventas,CC-007,DOC-002251,5101
2026-07-01,769036.0,CLP,Ajuste contable - Inventario,CC-005,DOC-002736,1301
2026-05-23,-2699768.0,CLP,Transferencia interna - Ventas,CC-007,DOC-001604,4101
2026-06-02,-1874957.0,CLP,Transferencia interna - Capital,CC-006,DOC-001118,3101
2026-05-20,348647.0,CLP,Nomina - Inventario,CC-008,DOC-002828,1301
2026-06-28,1600819.0,USD,Cobro cliente - Proveedores,CC-005,DOC-001943,2101
2026-05-28,766155.0,CLP,Regularizacion - Inventario,CC-004,DOC-002261,1301
2026-06-24,1331223.0,USD,Pago de servicios - Proveedores,CC-005,DOC-002549,2101
2026-07-21,1203178.0,CLP,Nomina - Proveedores,CC-003,DOC-001342,2101
2026-07-04,706314.0,USD,Anticipo - Clientes,CC-006,DOC-000320,1201
2026-08-09,685242.0,CLP,Nota de debito - Inventario,CC-001,DOC-001619,1301
2026-06-30,2023280.0,CLP,Nomina - Inventario,CC-006,DOC-002447,1301
2026-08-08,1494481.0,CLP,Regularizacion - Proveedores,CC-005,DOC-002060,2101
2026-07-28,2773925.0,CLP,Provision mensual - Proveedores,CC-003,DOC-001673,2101
2026-06-21,1857321.0,CLP,Nota de credito - Ventas,CC-007,DOC-001942,4101
2026-08-03,-478451.0,CLP,Transferencia interna - Capital,CC-004,DOC-000260,3101
2026-06-04,-454126.0,CLP,Nomina - Gastos de Venta,CC-003,DOC-002354,5103
2026-07-31,-2417398.0,USD,Regularizacion - Capital,CC-002,DOC-002039,3101
2026-05-29,-1217294.0,USD,Cobro cliente - Prestamos Bancarios,CC-003,DOC-000689,2201
2026-03-27,2121690.0,CLP,Compra de mercaderia - Caja,CC-007,DOC-000901,1101
2026-06-23,1421075.0,CLP,Nota de debito - Caja,CC-001,DOC-002026,1101
2026-07-29,1333817.0,CLP,Pago a proveedor - Gastos Administrativos,CC-001,DOC-000138,5102
